0.07 -8 0.41912 9.2242 32.7379 32.7379 0.3
0.07 -7 -1.082 12.843 33.3694 33.369 2.55
0.07 -6 -1.0871 11.6246 33.0105 33.0105 1.25
0.07 -5 -0.9111 9.9302 32.6609 32.6612 0.2
0.07 -4 -0.79513 13.4418 32.3201 32.3201 0
0.07 -3 -0.86142 14.8017 31.9877 31.9876 0.4
0.07 -2 -0.7697 15.3207 31.6635 31.6635 0.95
0.07 -1 -0.95162 13.6963 31.3471 33.8249 2
0.07 0 -1.1498 11.2782 31.0378 34.9253 2.9
0.08 -50 6.5167 6.6543 33.1333 33.1322 0.6
0.08 -49 6.3747 8.0952 33.0644 33.0638 0.45
0.08 -48 6.2448 5.2057 32.9721 32.9713 0.4
0.08 -47 6.0884 5.4569 33.1272 33.1258 0.65
0.08 -46 5.9091 6.1577 33.0808 33.0803 0.5
0.08 -45 5.7343 5.5213 33.1133 33.1124 0.55
0.08 -44 5.6611 8.6089 33.0228 33.0225 0.4
0.08 -43 5.5096 8.8651 33.0376 33.0373 0.45
0.08 -42 5.312 7.2366 33.0478 33.0475 0.45
0.08 -41 5.1796 8.6088 33.1233 33.1228 0.6
0.08 -40 5.006 7.1684 33.0358 33.0356 0.45
0.08 -39 4.8673 6.0101 33.0714 33.0711 0.45
0.08 -38 4.6864 8.5734 33.0836 33.0831 0.5
0.08 -37 4.5626 6.3718 33.055 33.0547 0.45
0.08 -36 4.3871 6.7996 33.0406 33.0406 0.4
0.08 -35 4.2839 9.1337 32.9572 32.9569 0.35
0.08 -34 4.1554 5.7148 32.9566 32.9564 0.35
0.08 -33 3.9234 7.2836 33.0384 33.0378 0.45
0.08 -32 3.8565 10.322 32.9047 32.9055 0.25
0.08 -31 3.6352 7.3466 33.0469 33.0467 0.45
0.08 -30 3.5006 6.7053 33.075 33.075 0.45
0.08 -29 3.3404 7.8195 33.0514 33.0514 0.45
0.08 -28 3.2544 10.3858 32.8809 32.8815 0.25
0.08 -27 3.0301 6.7498 33.0992 33.0992 0.5
0.08 -26 2.9984 11.9773 32.8762 32.8771 0.25
0.08 -25 2.7824 6.594 32.9776 32.9776 0.35
0.08 -24 2.639 9.5624 32.9696 32.9693 0.35
0.08 -23 2.5026 10.9284 32.8804 32.8807 0.3
0.08 -22 2.3583 6.8015 32.9961 32.9959 0.4
0.08 -21 2.1885 10.5858 33.0227 33.0251 0.35
0.08 -20 2.0608 11.4809 32.8931 32.8939 0.25
0.08 -19 1.9941 12.2528 32.7681 32.7687 0.15
0.08 -18 1.7077 11.5925 33.0381 33.0408 0.4
0.08 -17 1.5841 10.2321 33.0448 33.0481 0.4
0.08 -16 1.5085 12.1038 32.7931 32.7937 0.15
0.08 -15 1.3059 11.1683 32.9319 32.9324 0.3
0.08 -14 1.1741 9.1579 33.0414 33.0417 0.4
0.08 -13 1.0094 11.1572 32.9508 32.9517 0.3
0.08 -12 0.91246 13.225 32.8349 32.8354 0.2
0.08 -11 0.72639 13.0519 32.9727 32.9735 0.3
0.08 -10 0.5154 7.6975 33.0964 33.0961 0.55
0.08 -9 0.38582 13.4705 33.1213 33.1249 0.55
0.08 -8 -1.1254 13.5624 33.7376 33.7373 2.85
0.08 -7 -0.77571 13.7875 33.3694 33.3688 1.75
0.08 -6 -0.53311 8.2963 33.0105 33.0105 0.4
0.08 -5 -0.99506 11.5145 32.6609 32.6609 0.1
0.08 -4 -1.0007 13.9399 32.3201 32.3201 0.15
0.08 -3 -0.97025 13.8874 31.9877 31.9876 0.55
0.08 -2 -0.82002 13.8581 31.6635 31.6638 1.15
0.08 -1 -1.1373 14.6196 31.3471 34.463 3.6
0.08 0 -0.75594 11.7316 31.0378 35.4723 2.1
0.09 -50 6.4845 6.8594 33.3134 33.3128 0.55
0.09 -49 6.2843 7.276 33.3115 33.3106 0.5
0.09 -48 6.1792 6.0043 33.2827 33.2821 0.5
0.09 -47 5.9874 7.6987 33.2978 33.2975 0.45
0.09 -46 5.8277 6.4345 33.2483 33.2478 0.45
0.09 -45 5.657 6.3977 33.2405 33.2405 0.4
0.09 -44 5.5407 7.1795 33.2281 33.2275 0.4
0.09 -43 5.3873 7.9426 33.2483 33.248 0.4
0.09 -42 5.2355 5.7719 33.2614 33.2611 0.45
0.09 -41 5.0695 7.2931 33.2039 33.2039 0.35
0.09 -40 4.9448 6.4102 33.2153 33.215 0.4
0.09 -39 4.7831 5.7371 33.2662 33.2659 0.45
0.09 -38 4.6868 7.8051 33.1983 33.1981 0.4
0.09 -37 4.5546 10.0393 33.1094 33.11 0.3
0.09 -36 4.3252 9.392 33.2821 33.2818 0.5
0.09 -35 4.2204 8.5773 33.2131 33.2131 0.4
0.09 -34 4.0823 6.8507 33.2028 33.2025 0.4
0.09 -33 3.9265 8.05 33.0656 33.0658 0.3
0.09 -32 3.7283 9.8772 33.2877 33.2877 0.45
0.09 -31 3.612 9.9066 33.2836 33.2836 0.45
0.09 -30 3.4227 7.3372 33.2047 33.205 0.35
0.09 -29 3.2907 8.6213 33.2059 33.2061 0.35
0.09 -28 3.1443 7.7851 33.2061 33.2061 0.35
0.09 -27 3.0107 7.9814 33.2092 33.2094 0.35
0.09 -26 2.8356 10.5162 33.2878 33.2906 0.45
0.09 -25 2.7028 8.4 33.1006 33.1011 0.3
0.09 -24 2.5605 6.3325 33.2975 33.2978 0.45
0.09 -23 2.3951 7.1233 33.2615 33.2615 0.45
0.09 -22 2.3104 11.5645 33.018 33.0185 0.2
0.09 -21 2.0709 8.3847 33.2472 33.2472 0.45
